LEARecordID,ORI,BatchID,TX_Type,Is_NFIA,SDate,STime,SDur,Is_ServCall,AT,Loc,City,PID,Ethn,Gend,GendNC,LGBT,Age,Is_LimEng,Disb,Is_Stud,StReas,Tr_ID,Act_CD,BasSearch,BasSearch_N,BasSeiz,PropType,Cb,ResCD
244574,CA0431100,,I,N,8/7/2022,22:55,3,N,"Patrol, traffic, field operations",leghorn/rengstorff,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,45,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
244704,CA0431100,,I,N,8/7/2022,2:48,30,Y,"Patrol, traffic, field operations",1400 Block North Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Female,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Person removed from vehicle by order,Person removed from vehicle by physical contact,Patrol car detention,Handcuffed or flex cuffed, Search of person was conducted ,Search of property was conducted,Property was seized","Evidence of crime,Condition of parole / probation/ PRCS / mandatory supervision,Incident to arrest",Suspect on searchable probation and was also searched incident to arrest.,"Safekeeping as allowed by law/statute,Evidence","Suspected Stolen property,Money,Drugs/narcotics,Cell phone(s) or electronic device(s)","Suspected Stolen property,Cell phone(s) or electronic device(s)",Custodial arrest without warrant
244704,CA0431100,,I,N,8/7/2022,2:48,30,Y,"Patrol, traffic, field operations",1400 Block North Shoreline Boulevard,Mountain View,2,Hispanic/Latino(a),Male,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Person removed from vehicle by order,Person removed from vehicle by physical contact,Handcuffed or flex cuffed,Patrol car detention, Search of person was conducted ,Search of property was conducted,Property was seized","Evidence of crime,Incident to arrest,Vehicle inventory",Searched incident to arrest.,"Contraband,Evidence","Cell phone(s) or electronic device(s),Drugs/narcotics,Drug Paraphernalia","Drugs/narcotics,Drug Paraphernalia,Suspected Stolen property,Cell phone(s) or electronic device(s)",Custodial arrest without warrant
245574,CA0431100,,I,N,8/9/2022,1:45,10,Y,"Patrol, traffic, field operations",700 Block West Dana Street,Mountain View,1,White,Male,,N,29,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Curbside detention,,,,,,"Warning (verbal or written),Field interview card completed,Contacted parent/legal guardian or other person responsible for the minor"
245812,CA0431100,,I,N,8/9/2022,10:09,5,N,"Patrol, traffic, field operations",800 Block San Simeon Drive,Mountain View,1,Hispanic/Latino(a),Male,,N,65,N,,,Traffic Violation,Moving,No Action Taken,,,,,,
245828,CA0431100,,I,N,8/9/2022,8:00,60,Y,"Patrol, traffic, field operations",500 Block South Rengstorff Avenue,Mountain View,1,White,Male,,N,40,N,,,Reasonable suspicion that the person was engaged in criminal activity,," Search of person was conducted ,Property was seized","Suspected weapons,Visible contraband,Evidence of crime,Incident to arrest",Weapons search led to meth pipe,"Contraband,Evidence","Drug Paraphernalia,Cell phone(s) or electronic device(s)","Drug Paraphernalia,Cell phone(s) or electronic device(s)",Custodial arrest without warrant
245833,CA0431100,,I,N,8/6/2022,11:38,25,N,"Patrol, traffic, field operations",North Shoreline Boulevard & Stierlin Road,Mountain View,1,Hispanic/Latino(a),Male,,N,40,Y,,,Traffic Violation,Moving,Field sobriety test conducted,,,,,,Custodial arrest without warrant
246416,CA0431100,,I,N,8/9/2022,15:05,10,N,"Patrol, traffic, field operations",North Mathilda Avenue,Sunnyvale,1,Middle Eastern or South Asian,Male,,N,40,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
246418,CA0431100,,I,N,8/9/2022,15:35,10,N,"Patrol, traffic, field operations",Lawrence Expressway & Tasman Drive,Sunnyvale,1,Asian,Female,,N,65,Y,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
246421,CA0431100,,I,N,8/9/2022,16:40,10,N,"Patrol, traffic, field operations",El Camino Real & Escuela Avenue,Mountain View,1,Asian,Male,,N,25,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
246424,CA0431100,,I,N,8/9/2022,21:26,5,N,"Patrol, traffic, field operations",sr 85/ sr 280,CUPERTINO,1,White,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246425,CA0431100,,I,N,8/9/2022,16:55,10,N,"Patrol, traffic, field operations",El Camino Real & Rengstorff Avenue,Mountain View,1,Black/African American,Male,,N,40,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
246426,CA0431100,,I,N,8/9/2022,18:15,10,N,"Patrol, traffic, field operations",University Avenue,Palo Alto,1,Middle Eastern or South Asian,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246427,CA0431100,,I,N,8/9/2022,21:07,5,N,"Patrol, traffic, field operations",sr 85/ saratoga ave,SARATOGA,1,Hispanic/Latino(a),Male,,N,45,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246428,CA0431100,,I,N,8/9/2022,20:55,5,N,"Patrol, traffic, field operations",sr 85/ sr 280,CUPERTINO,1,Middle Eastern or South Asian,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246429,CA0431100,,I,N,8/9/2022,21:00,10,N,"Patrol, traffic, field operations",19300 Block Stevens Creek Boulevard,Cupertino,1,Asian,Male,,N,50,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
246430,CA0431100,,I,N,8/9/2022,20:30,5,N,"Patrol, traffic, field operations",de anza/ homestead,CUPERTINO,1,Asian,Female,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246435,CA0431100,,I,N,8/9/2022,18:08,5,N,"Patrol, traffic, field operations",el camino real/ california,PALO ALTO,1,Hispanic/Latino(a),Female,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246436,CA0431100,,I,N,8/9/2022,17:50,5,N,"Patrol, traffic, field operations",el camino real / churchill,PALO ALTO,1,White,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246439,CA0431100,,I,N,8/9/2022,17:30,5,N,"Patrol, traffic, field operations",alma/ greenmeadow,PALO ALTO,1,Asian,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246443,CA0431100,,I,N,8/9/2022,17:10,5,N,"Patrol, traffic, field operations",sr 101/ embarcadero,PALO ALTO,1,Asian,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246444,CA0431100,,I,N,8/9/2022,16:20,5,N,"Patrol, traffic, field operations",sr 101/ shoreline,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246445,CA0431100,,I,N,8/9/2022,16:05,5,N,"Patrol, traffic, field operations",sr 101/ sr 237,SUNNYVALE,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246447,CA0431100,,I,N,8/9/2022,15:59,5,N,"Patrol, traffic, field operations",sr 101/ Lawrence,SANTA CLARA,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246449,CA0431100,,I,N,8/9/2022,21:20,10,N,"Patrol, traffic, field operations",North De Anza Boulevard,Cupertino,1,White,Male,,N,65,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
246451,CA0431100,,I,N,8/9/2022,15:45,5,N,"Patrol, traffic, field operations",SR 101/ Lawrence,SANTA CLARA,1,White,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246455,CA0431100,,I,N,8/9/2022,15:35,5,N,"Patrol, traffic, field operations",sr 101/ fair oaks,SUNNYVALE,1,White,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246456,CA0431100,,I,N,8/9/2022,15:20,5,N,"Patrol, traffic, field operations",sr 101/ fair oaks,SUNNYVALE,1,Hispanic/Latino(a),Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246460,CA0431100,,I,N,8/9/2022,20:25,10,N,"Patrol, traffic, field operations",North De Anza Boulevard,Cupertino,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
246461,CA0431100,,I,N,8/9/2022,15:00,5,N,"Patrol, traffic, field operations",mathilda/ sr 101,SUNNYVALE,1,Hispanic/Latino(a),Female,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246465,CA0431100,,I,N,8/8/2022,1:00,5,N,"Patrol, traffic, field operations",shoreline/ pear,MOUNTAIN VIEW,1,White,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
246466,CA0431100,,I,N,8/9/2022,18:11,10,N,"Patrol, traffic, field operations",Rengstorff Avenue & West Middlefield Road,Mountain View,1,Asian,Male,,N,41,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
246469,CA0431100,,I,N,8/9/2022,17:50,10,N,"Patrol, traffic, field operations",East El Camino Real & Grant Road,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
246472,CA0431100,,I,N,8/9/2022,17:15,10,N,"Patrol, traffic, field operations",East El Camino Real & Grant Road,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
246479,CA0431100,,I,N,8/9/2022,17:05,10,N,"Patrol, traffic, field operations",East El Camino Real & Grant Road,Mountain View,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
246490,CA0431100,,I,N,8/9/2022,16:30,10,N,"Patrol, traffic, field operations",Maude Avenue & California 237 Service Road,Sunnyvale,1,Asian,Female,,N,35,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
246492,CA0431100,,I,N,8/9/2022,16:00,10,N,"Patrol, traffic, field operations",West Maude Avenue & North Mary Avenue,Sunnyvale,1,White,Male,,N,35,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
246500,CA0431100,,I,N,8/9/2022,15:30,10,N,"Patrol, traffic, field operations",Maude Avenue & Clyde Avenue,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
246606,CA0431100,,I,N,8/10/2022,0:16,5,N,"Patrol, traffic, field operations",el camino real/ortega avenue,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
246865,CA0431100,,I,N,8/10/2022,5:50,40,N,"Patrol, traffic, field operations",El Camino Real.Phyllis Avenue,MOUNTAIN VIEW,1,White,Male,,N,20,N,,,Traffic Violation,Moving,Person removed from vehicle by order,,,,,Drug Paraphernalia,In-field cite and release
247070,CA0431100,,I,N,8/9/2022,6:30,60,Y,"Patrol, traffic, field operations",1000 Block Space Park Way,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Handcuffed or flex cuffed,Canine bit or held person, Search of person was conducted ,Property was seized,Person photographed","Officer Safety/safety of others,Incident to arrest,Evidence of crime","After suspect was arrested, search of their person conducted incident to arrest. Bag he ditched prior was also searched. Stolen property and burglary tools found to be in possession by suspect.","Evidence,Abandoned property","Suspected Stolen property,Other Contraband or evidence","Suspected Stolen property,Other Contraband or evidence",Custodial arrest without warrant
247235,CA0431100,,I,N,8/10/2022,15:19,10,N,"Patrol, traffic, field operations",4800 Block West El Camino Real,Mountain View,1,White,Male,,N,30,N,,,Consensual Encounter resulting in a search,," Asked for consent to  search person, Search of person was conducted , Asked for consent to  search property,Search of property was conducted",Consent given,Search of pockets and grocery bag with personal items inside,,,,Field interview card completed
247242,CA0431100,,I,N,8/10/2022,13:48,10,Y,"Patrol, traffic, field operations",200 Block North Whisman Road,Mountain View,1,Hispanic/Latino(a),Female,,N,25,N,,,Investigation to determine whether the person was truant,,Curbside detention,,,,,,"Warning (verbal or written),Field interview card completed"
247518,CA0431100,,I,N,8/9/2022,22:29,200,Y,"Patrol, traffic, field operations",500 Block North Shoreline Boulevard,Mountain View,1,Black/African American,Male,,N,30,N,,,Knowledge of outstanding arrest warrant/wanted person,,Handcuffed or flex cuffed,,,,,,Custodial arrest pursuant to outstanding warrant
247524,CA0431100,,I,N,8/10/2022,15:10,10,N,"Patrol, traffic, field operations",Monterey Road & Tennant Avenue,Morgan Hill,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247530,CA0431100,,I,N,8/10/2022,16:35,10,N,"Patrol, traffic, field operations",U.S. 101,Gilroy,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247531,CA0431100,,I,N,8/10/2022,16:55,10,N,"Patrol, traffic, field operations",U.S. 101,Gilroy,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247533,CA0431100,,I,N,8/10/2022,20:28,10,N,"Patrol, traffic, field operations",West Hamilton Avenue & San Tomas Expressway,Campbell,1,White,Male,,N,50,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
247535,CA0431100,,I,N,8/10/2022,20:55,10,N,"Patrol, traffic, field operations",South Bascom Avenue & Campisi Way,Campbell,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
247538,CA0431100,,I,N,8/10/2022,21:07,10,N,"Patrol, traffic, field operations",South Bascom Avenue & Dry Creek Road,San Jose,1,Middle Eastern or South Asian,Male,,N,35,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
247620,CA0431100,,I,N,8/10/2022,21:06,5,N,"Patrol, traffic, field operations",San Tomas Ex/ SR 101,SANTA CLARA,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247623,CA0431100,,I,N,8/10/2022,20:44,5,N,"Patrol, traffic, field operations",Hamilton Ave/ Winchester,CAMPBELL,1,White,Male,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247626,CA0431100,,I,N,8/10/2022,20:35,5,N,"Patrol, traffic, field operations",Hamilton/ 3rd St,CAMPBELL,1,White,Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,"Citation for infraction,Warning (verbal or written)"
247628,CA0431100,,I,N,8/10/2022,18:24,5,N,"Patrol, traffic, field operations",Monterey Rd/ Tennant,MORGAN HILL,1,White,Male,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247631,CA0431100,,I,N,8/10/2022,18:03,5,N,"Patrol, traffic, field operations",SR 101/ Tennant,MORGAN HILL,1,White,Male,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247636,CA0431100,,I,N,8/10/2022,17:49,5,N,"Patrol, traffic, field operations",SR 101/ Masten,GILROY,1,Black/African American,Male,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247638,CA0431100,,I,N,8/10/2022,17:15,5,N,"Patrol, traffic, field operations",SR 101/ Cochrane,MORGAN HILL,1,White,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247640,CA0431100,,I,N,8/10/2022,16:55,5,N,"Patrol, traffic, field operations",SR 101/ Cochrane,MORGAN HILL,1,Asian,Female,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
247642,CA0431100,,I,N,8/10/2022,16:40,5,N,"Patrol, traffic, field operations",SR 101/ Dunne Ave,MORGAN HILL,1,Hispanic/Latino(a),Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247648,CA0431100,,I,N,8/10/2022,16:37,5,N,"Patrol, traffic, field operations",SR 101/ Tennant,MORGAN HILL,1,Asian,Male,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247649,CA0431100,,I,N,8/10/2022,22:45,15,N,"Patrol, traffic, field operations",2400 Block Central Expressway,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
247652,CA0431100,,I,N,8/10/2022,16:20,5,N,"Patrol, traffic, field operations",watsonville rd/ Olive,MORGAN HILL,1,White,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247654,CA0431100,,I,N,8/10/2022,15:45,5,N,"Patrol, traffic, field operations",SR 101/ Tennant,MORGAN HILL,1,Hispanic/Latino(a),Female,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247656,CA0431100,,I,N,8/10/2022,15:35,5,N,"Patrol, traffic, field operations",SR 101/ Tennant,MORGAN HILL,1,White,Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247658,CA0431100,,I,N,8/10/2022,15:29,5,N,"Patrol, traffic, field operations",SR 101/ Tennant,MORGAN HILL,1,Hispanic/Latino(a),Female,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247662,CA0431100,,I,N,8/10/2022,15:19,5,N,"Patrol, traffic, field operations",SR 101/ San Martin,SAN MARTIN,1,Hispanic/Latino(a),Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247664,CA0431100,,I,N,8/10/2022,15:05,5,N,"Patrol, traffic, field operations",SR 101/ Leavsley,GILROY,1,Hispanic/Latino(a),Female,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247669,CA0431100,,I,N,8/10/2022,14:58,5,N,"Patrol, traffic, field operations",SR 101/ Leavsley,GILROY,1,Hispanic/Latino(a),Female,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
247672,CA0431100,,I,N,8/9/2022,23:05,5,N,"Patrol, traffic, field operations",California 85,Saratoga,1,White,Female,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
